event_id,vix_start,vix_end,vix_pct_change,pre_days_count,cum_return,post_days_count
VION_20080804,25.78,25.43,-1.3576415826221933,20,-0.3766230361465034,9
GEN_20010802,24.12,29.84,23.714759535655052,21,0.3524980290518145,7
ECHO_20100803,36.57,26.51,-27.508887065901007,20,0.07016030936349771,9
QGEN_20100809,17.99,33.7,87.32629238465817,20,-0.09146475226169792,9
CAF_20230206,13.09,19.59,49.65622612681436,19,-0.03159697949092688,9
CAMT_20090305,52.65,39.7,-24.596391263057924,21,-0.1391659598835303,7
HAMP_20051102,12.49,13.19,5.604483586869489,22,-0.04087613867462481,8
BFRI_20231109,17.03,14.84,-12.859659424544928,22,-0.12771064734928317,7
EVC_20100304,21.48,18.83,-12.33705772811919,21,-0.003182951055163308,7
NVVE_20230810,14.81,13.84,-6.549628629304529,22,-0.19558029412821354,7
REV_20010802,24.12,29.84,23.714759535655052,21,-0.08901741882130532,7
CPEX_20100505,23.84,17.02,-28.60738255033557,22,0.06808512589001703,8
ALSK_20190306,13.36,12.87,-3.6676646706586844,21,0.06432952899185285,8
LMNR_20210310,19.46,16.41,-15.673175745118195,21,-0.07069523417678802,8
HLNE_20240206,18.59,14.68,-21.032813340505648,20,0.0032767768449115664,9
XOMA_20191105,13.03,13.02,-0.07674597083652945,21,0.2799987314625063,9
VSH_20161107,13.38,16.26,21.52466367713005,20,0.10108200886216001,9
VUZI_20170510,9.63,12.23,26.998961578400827,21,0.008621122138825044,8
DPL_20040210,12.97,14.28,10.100231303006929,20,-0.016806689969940614,8
VTA_20040809,13.67,15.01,9.802487198244329,20,-0.01619096238979656,9
MVST_20231109,17.03,14.84,-12.859659424544928,22,-0.007407139148359443,7
FBIZ_20061102,11.85,10.94,-7.679324894514769,22,-0.0011264106705413113,7
GDRX_20231109,17.03,14.84,-12.859659424544928,22,-0.043876185386098054,7
ARTW_20180712,21.19,16.36,-22.79377064653139,21,0.030714844832837818,7
FET_20210506,16.42,19.15,16.626065773446996,22,0.12777164868570767,7
BLDG_20210803,16.42,21.24,29.35444579780753,20,-0.0007892779634246505,9
RVNC_20221108,32.45,26.17,-19.352850539291218,21,0.06297042288749743,9
CWK_20200806,29.43,27.98,-4.926945293917768,22,0.06132020381660408,7
SDGR_20210304,25.56,26.67,4.3427230046948475,21,-0.18428543296311073,7
AQB_20180508,13.16,14.97,13.75379939209727,21,-0.02531523216536491,9
VTVT_20210505,19.48,17.91,-8.059548254620125,22,-0.05645143619187298,8
TBLA_20211109,18.73,16.06,-14.255205552589437,21,0.00318787582968727,9
TRMB_20221102,30.23,18.41,-39.100231558054915,22,0.0352311198264843,8
BKR_20100506,35.48,24.91,-29.79143179255918,22,0.09288550727995792,7
NMTI_20071108,27.38,16.64,-39.22571219868517,22,-0.19519551770835208,7
ARCW_20180209,12.0,12.19,1.5833333333333293,21,0.05128143708796351,6
NL_20180508,13.16,14.97,13.75379939209727,21,0.23076958336024123,9
CWK_20211104,19.66,21.91,11.444557477110886,22,0.00799565018853765,7
DGLY_20100505,23.84,17.02,-28.60738255033557,22,0.1068487187224576,8
BUCY_20070504,13.24,19.63,48.262839879154065,21,0.024501248610018678,7
ABDC_20160309,13.37,12.86,-3.814510097232609,21,0.06593531056289703,8
FTCH_20181108,14.16,13.63,-3.74293785310734,22,0.016689330414208614,7
CFL_20090506,30.18,33.36,10.536779324055665,21,0.04565949897452404,8
PBYI_20171109,10.08,15.51,53.86904761904761,22,-0.20347407642497473,7
INCX_20050810,13.1,12.93,-1.2977099236641216,22,-0.13377520008170485,7
GTIM_20160210,18.56,11.98,-35.45258620689655,21,0.12837232440873092,7
CHGG_20240205,18.59,13.85,-25.49757934373319,19,-0.027167745963135426,9
ATR_20100210,21.83,23.19,6.229958772331668,21,0.07622833646980687,7
OVID_20190307,14.42,18.86,30.79056865464632,21,-0.03535292053853589,7
FEIC_20100504,23.84,17.42,-26.92953020134227,21,-0.02292156068284734,9
LMLP_20071108,27.38,16.64,-39.22571219868517,22,0.005742263776534973,7
CPRX_20160809,18.71,11.5,-38.53554249064672,21,0.22077889657990846,9
ZILA_20011205,23.54,26.12,10.960067969413773,21,-0.032387948595198335,8
KRT_20041104,19.77,20.67,4.552352048558433,22,0.035233418571008146,7
QH_20220910,25.54,22.79,-10.767423649177761,20,-0.23272743408423913,7
FAT_20230508,18.58,17.19,-7.481162540365969,20,0.011810504519643272,9
AXR_20240308,12.03,12.09,0.4987531172069867,21,0.05078925075477114,7
BRID_20100308,22.01,20.19,-8.268968650613358,19,0.02905785634219482,9
CPKI_20101111,17.61,18.96,7.66609880749575,22,-0.0066233219391083065,7
STST_20050511,13.17,14.55,10.478359908883833,22,-0.014462963731577516,8
ABD_20090806,30.85,32.05,3.8897893030794024,22,0.0769216683769871,7
WW_20051108,15.55,11.28,-27.45980707395499,21,0.012734837554657652,9
ATEA_20020402,20.2,20.45,1.2376237623762376,20,-0.024999898065199977,9
LUNA_20080805,25.78,22.36,-13.266097750193955,21,0.038550631094995236,9
ALDX_20220805,24.02,21.16,-11.906744379683595,22,0.16506332001139246,7
BJS_20001102,21.24,22.5,5.932203389830517,22,0.04927319630124982,7
XTXI_20090807,24.76,29.77,20.23424878836833,22,-0.13106781844726978,7
EZEM_20080108,17.73,23.65,33.38973491257754,19,-0.004850974242432082,9
IRIX_20170308,9.75,11.22,15.076923076923082,21,-0.04791278803531296,8
MYE_20210805,16.42,16.95,3.2277710109622264,22,0.03924381768028096,7
PEDH_20100805,36.57,16.48,-54.93573967733114,22,0.2568305420045107,7
WDFC_20060710,11.33,13.97,23.30097087378641,18,-0.00990378445410467,9
CBPO_20161102,18.05,24.3,34.62603878116343,22,0.05442863367081441,8
AVII_20030311,20.8,19.5,-6.250000000000003,20,0.06948444973563062,9
ALLK_20181108,14.16,13.63,-3.74293785310734,21,0.029495365538097174,7
BAP_20160209,18.56,13.37,-27.963362068965512,20,0.1576301587344009,8
NERV_20200309,27.63,25.66,-7.129931234165758,19,-0.42348745790925013,9
SCYX_20180508,13.16,14.97,13.75379939209727,21,0.38135581390591744,9
BRSS_20180802,17.76,9.52,-46.396396396396405,21,0.13046255916816762,7
DOVP_20051108,15.55,11.28,-27.45980707395499,21,-0.044191286554342124,9
PGTV_20000510,21.54,19.82,-7.985143918291546,21,-0.16891361642884828,8
ATAI_20090903,38.85,43.64,12.329472329472328,22,-0.03638976729602983,6
APA_20171102,11.66,11.26,-3.430531732418528,22,0.044991310831079545,7
MRNS_20210309,19.46,18.04,-7.297019527235363,20,-0.012560388129432831,9
IRI_20010510,31.97,26.35,-17.57898029402564,21,-0.02617702271646516,7
TPTX_20220510,24.55,25.99,5.865580448065163,20,0.5106897114317452,9
WCLX_20010803,24.86,21.46,-13.676588897827829,21,3.6597974872876193e-7,7
VNDA_20110210,34.77,33.92,-2.4446361806154773,21,0.05150272953514046,7
POSH_20210805,16.42,16.95,3.2277710109622264,22,-0.1913471352195928,7
CDXS_20211104,19.66,21.91,11.444557477110886,22,0.10295869180098771,7
ALOG_20051208,12.42,10.95,-11.835748792270536,21,-0.022872042639761725,7
VNET_20190304,13.36,25.45,90.4940119760479,19,-0.010538901368469467,9
SLAM_20010802,24.12,29.84,23.714759535655052,21,0.0610085527059554,7
IRS_20220906,21.29,19.96,-6.247064349459833,20,0.0360822619787422,9
DPLO_20161102,18.05,24.3,34.62603878116343,22,-0.3520807941274523,8
SXL_20161109,13.38,11.68,-12.705530642750382,22,0.07955526018809111,8
HANS_20100506,35.48,24.91,-29.79143179255918,22,-0.09617642256801251,7
ENER_20071108,27.38,16.64,-39.22571219868517,22,0.04286162928747461,7
UFPT_20071107,28.3,14.71,-48.02120141342756,22,0.07758558970466267,8
BEXP_20051102,12.49,13.19,5.604483586869489,22,-0.03956804437088335,8
HTEC_20190806,19.49,19.4,-0.46177526936890645,21,0.008901105531391673,9
AVID_20200309,27.63,25.66,-7.129931234165758,19,-0.15147091078532493,9
RVSB_20090504,30.18,39.08,29.48972829688535,19,-0.051136755104709275,9
ABMC_20041108,13.08,18.57,41.972477064220186,20,0.04255359390154245,9
LGL_20220809,24.35,21.29,-12.566735112936353,21,0.037249948775187613,9
GSVC_20180508,13.16,14.97,13.75379939209727,21,0.05286382797614286,9
LEGH_20231109,17.03,14.84,-12.859659424544928,22,0.1899405275731625,7
VOXR_20230810,14.81,13.84,-6.549628629304529,22,-0.023148404711400117,7
IPCC_20070802,15.24,12.0,-21.25984251968504,21,-0.10656037471641244,7
AMCF_20101111,17.61,18.96,7.66609880749575,22,-0.059965568771028765,7
YORW_20171102,11.66,11.26,-3.430531732418528,22,0.017963397910621293,7
PANL_20071108,27.38,16.64,-39.22571219868517,22,0.020562916240945972,7
CTCM_20100805,36.57,16.48,-54.93573967733114,22,-0.06923823681719843,7
MAXR_20220809,24.35,21.29,-12.566735112936353,21,-0.11192197074794519,9
PED_20100309,22.01,22.63,2.8169014084506925,20,-0.11738109455150492,9
STAK_20060810,11.09,13.16,18.665464382326423,22,-0.007691323644105408,7
EAR_20040810,13.67,14.06,2.852962692026339,21,-0.1615393192959439,9
MEDX_20000810,24.91,18.46,-25.893215576073864,22,0.12032491684739899,7
ISCA_20110707,16.34,18.07,10.587515299877603,21,-0.015049587671844278,7
SOHU_20190805,19.49,15.72,-19.343252950230877,20,-0.14157177237154084,9
RTIX_20180802,17.76,9.52,-46.396396396396405,21,0.02272790407662839,7
MRAI_20240509,21.32,38.57,80.90994371482176,22,-0.20454652846557964,7
EVOL_20070508,22.78,15.48,-32.045654082528536,21,-0.19555654860567606,9
FTEK_20090305,52.65,39.7,-24.596391263057924,21,0.20289836829951402,7
CPII_20100811,17.99,20.71,15.119510839355213,22,0.009393374281568168,8
MPLN_20220510,24.55,25.99,5.865580448065163,20,0.1529128120401142,9
WRS_20040304,14.86,14.55,-2.086137281292051,21,0.0031650230796811396,7
FSIN_20100310,22.01,21.31,-3.1803725579282274,21,-0.018388547071261696,8
NMRK_20210506,16.42,19.15,16.626065773446996,22,0.21924231814260597,7
NPO_20160505,16.05,15.42,-3.925233644859818,22,-0.16204698045419696,7
NL_20230308,14.6,13.57,-7.054794520547941,21,-0.1493783506454882,8
DRCT_20031104,20.64,33.61,62.83914728682169,21,0.11873032176643283,9
HTCO_20090504,30.18,39.08,29.48972829688535,19,0.18050919467013848,9
TLCP_20001102,21.24,22.5,5.932203389830517,22,0.06451725748448789,7
REV_20180510,14.22,13.91,-2.1800281293952213,22,-0.0728645380599493,7
AMCE_20090211,21.92,28.68,30.839416058394146,21,0.2499995958162653,7
CIM_20171102,11.66,11.26,-3.430531732418528,22,-0.02774710437518968,7
RDFN_20211104,19.66,21.91,11.444557477110886,22,0.020885343365604436,7
EQY_20111102,21.88,16.89,-22.80621572212065,22,0.03799001340062058,8
NANO_20170207,10.13,9.75,-3.7512339585390007,20,0.0646299605662124,9
RMR_20180802,17.76,9.52,-46.396396396396405,21,0.0226602296010896,7
SLXP_20040809,13.67,15.01,9.802487198244329,20,0.1430036187459267,9
PNY_20100909,20.71,22.14,6.904876871076773,21,0.030711543972620214,7
DBX_20200806,29.43,27.98,-4.926945293917768,22,-0.16020559517299504,7
OMTR_20090205,30.04,42.04,39.94673768308922,21,0.13763403786253292,7
OZM_20090504,30.18,39.08,29.48972829688535,19,0.060295303181086,9
COLD_20180510,14.22,13.91,-2.1800281293952213,22,0.016751288782522078,7
CPIX_20211109,18.73,16.06,-14.255205552589437,21,-0.17549728702834833,9
NL_20100504,23.84,17.42,-26.92953020134227,21,-0.13677103000915425,9
BWMN_20240806,27.85,13.0,-53.3213644524237,21,-0.25631892382741495,9
MSB_20201209,26.87,22.28,-17.08224786006699,21,0.0796528083951622,8
ESCC_20070802,15.24,12.0,-21.25984251968504,21,0.11792362923706912,7
MAAQ_20220810,24.35,23.61,-3.0390143737166406,22,0.0004997417709518004,8
BSTW_20040609,13.95,19.34,38.637992831541226,21,0.13493084721183113,6
EMR_20090203,35.3,45.52,28.95184135977339,20,0.020303023015686206,9
APKT_20071106,28.3,12.95,-54.240282685512376,21,0.008850419193607628,9
SUPG_20031104,20.64,33.61,62.83914728682169,21,0.026263027904799507,9
EPEX_20090807,24.76,29.77,20.23424878836833,22,0.03170836293761181,7
KBW_20090211,21.92,28.68,30.839416058394146,21,-0.16006664260801717,7
ALSK_20160303,21.98,21.65,-1.501364877161064,21,0.008824729105881834,7
CBUK_20001207,20.11,22.32,10.989557434112387,21,-0.13194449857752133,7
SLRC_20190805,19.49,15.72,-19.343252950230877,20,-0.020773485645472545,9
HOC_20071106,28.3,12.95,-54.240282685512376,21,-0.19215719429975775,9
DOCX_20051102,12.49,13.19,5.604483586869489,22,0.052631511201282066,8
BFIN_20100308,22.01,20.19,-8.268968650613358,19,-0.07042145211955675,9
NI_20100803,36.57,26.51,-27.508887065901007,20,-0.008971897190305667,9
ABTL_20110505,17.08,17.25,0.9953161592505956,21,-0.07353003311584472,7
MANH_20080205,23.65,23.43,-0.9302325581395302,20,-0.08927833568222265,9
SYNM_20071108,27.38,16.64,-39.22571219868517,22,0.20161251090461185,7
JADE_20041111,12.76,14.71,15.282131661442014,22,-0.042552916456782164,7
VSAT_20160209,18.56,13.37,-27.963362068965512,20,0.2666193750653103,8
AYX_20240206,18.59,14.68,-21.032813340505648,20,0.007155575246356349,9
DLA_20210506,16.42,19.15,16.626065773446996,22,0.0033319348784566216,7
ELRC_20100405,22.63,20.04,-11.444984533804684,19,0.09756058152522984,9
MYGN_20210803,16.42,21.24,29.35444579780753,20,0.06253929555635307,9
ADI_20060810,11.09,13.16,18.665464382326423,22,-0.12465150686521209,7
SBSE_20050809,13.1,13.21,0.8396946564885589,21,-0.06510737161010627,9
HAL_20160503,14.12,23.38,65.58073654390935,21,-0.0711057268849159,9
TS_20211109,18.73,16.06,-14.255205552589437,21,-0.15905582365176651,9
PODD_20210506,16.42,19.15,16.626065773446996,22,-0.12111906483692203,7
LEGN_20240809,22.64,23.79,5.07950530035335,22,0.0007032314280961405,7
EMKR_20100209,21.83,22.01,0.8245533669262632,20,0.2277228591046896,8
AIX_20050210,14.85,13.57,-8.619528619528616,21,0.17894811494165164,7
HDTV_20070510,18.44,24.58,33.297180043383925,22,-0.34710700923862103,7
NYT_20160503,14.12,23.38,65.58073654390935,21,-0.05822995597440084,9
BCYC_20220505,25.42,21.03,-17.269866247049567,21,-0.24301982666373145,7
APF_20100210,21.83,23.19,6.229958772331668,21,0.04327902800114081,7
MHL_20041108,13.08,18.57,41.972477064220186,20,0.07119196323163135,9
PCLN_20101108,18.47,28.32,53.32972387655659,20,0.056007843301111526,9
BTH_20090608,25.43,32.45,27.605190719622506,19,-0.0987948766527359,9
ANTH_20100506,35.48,24.91,-29.79143179255918,22,-0.02404623567739228,7
QUIK_20060608,12.63,13.65,8.076009501187645,21,-0.050848674431446694,7
CSWC_20170206,10.13,11.81,16.584402764067125,19,-0.010975232739634189,9
HABC_20090506,30.18,33.36,10.536779324055665,21,0.16081114613560876,8
TRN_20231102,24.8,21.09,-14.959677419354842,22,0.1285025284619674,7
KALA_20221108,32.45,26.17,-19.352850539291218,20,0.19111999952849068,9
CPNO_20090506,30.18,33.36,10.536779324055665,21,-0.059692650344953524,8
LPTH_20160505,16.05,15.42,-3.925233644859818,22,-0.07065341206439324,7
AVID_20180510,14.22,13.91,-2.1800281293952213,22,0.026803963311194057,7
AQXP_20190307,14.42,18.86,30.79056865464632,21,0.15678041684780752,7
GIGM_20160805,14.05,15.36,9.323843416370098,22,0.04004112866470666,7
SCR_20040308,14.28,16.62,16.386554621848752,19,-0.0012174026642561842,9
IVTY_20180802,17.76,9.52,-46.396396396396405,21,-0.16279158697489637,7
MEDX_20051104,14.91,12.8,-14.151576123407105,22,0.06992376720197035,7
OBAS_20080804,25.78,25.43,-1.3576415826221933,20,-0.04650992596981196,9
DLM_20081203,26.36,26.33,-0.11380880121396486,21,0.2206155168819841,8
AVAV_20070905,14.84,13.14,-11.455525606469,21,0.01456459857475001,8
TNAV_20160503,14.12,23.38,65.58073654390935,21,-0.14586925444555743,9
PGTI_20100505,23.84,17.02,-28.60738255033557,22,-0.05740054053499688,8
RBC_20090204,35.3,52.65,49.1501416430595,21,-0.04147838989751407,8
HASI_20210805,16.42,16.95,3.2277710109622264,22,0.016159316859577944,7
CTSH_20180507,13.16,18.94,43.92097264437691,20,-0.0777661804124864,9
LHCG_20100804,36.57,17.79,-51.353568498769484,21,-0.09142404823877925,8
CPAK_20040209,12.97,16.08,23.978411719352334,19,-0.016371454784046557,8
OPTV_20071107,28.3,14.71,-48.02120141342756,22,-0.24087674754576394,8
KNSA_20210504,19.48,24.66,26.59137577002053,21,-0.144673782933875,9
ANGO_20230712,12.97,14.81,14.186584425597532,20,-0.1297794015039737,8
CUTR_20181106,13.16,12.65,-3.875379939209725,21,0.016221508517362704,9
ALKS_20070802,15.24,12.0,-21.25984251968504,21,0.15421233464622874,7
DHX_20230207,13.09,14.6,11.535523300229181,20,-0.20033979586367412,9
SPRO_20240313,13.34,13.3,-0.29985007496251237,21,0.05421801842430285,8
DM_20071108,27.38,16.64,-39.22571219868517,22,-0.00038960373172558516,7
GTIM_20210810,21.89,17.96,-17.953403380539058,21,0.09268338033058643,9
MDR_20081105,23.18,23.46,1.2079378774805916,22,-0.5486108850916593,8
CVBK_20080206,23.65,18.18,-23.128964059196612,21,-0.02825044550825795,8
EVCM_20240509,21.32,38.57,80.90994371482176,22,0.10446268202743214,7
ATNI_20100805,36.57,16.48,-54.93573967733114,22,-0.040295487193248825,7
SNCR_20211108,18.73,21.84,16.60437800320341,20,0.11788528414857757,9
CHDX_20101108,18.47,28.32,53.32972387655659,20,0.04951836222703854,9
ZOOM_20050210,14.85,13.57,-8.619528619528616,21,-0.08852990781147463,7
VION_20071107,28.3,14.71,-48.02120141342756,22,0.06250085692638008,8
SCTY_20160209,18.56,13.37,-27.963362068965512,20,-0.326414408982556,8
ANNB_20110203,17.4,17.3,-0.5747126436781487,21,0.04633999332235361,7
LOPE_20100504,23.84,17.42,-26.92953020134227,21,-0.03269645230714979,9
CPTH_20010803,24.86,21.46,-13.676588897827829,21,-0.15384618030586972,7
SPPI_20180306,15.97,15.9,-0.4383218534752679,20,-0.11032508151439335,9
GPN_20180802,17.76,9.52,-46.396396396396405,21,0.03789173089064324,7
SHO_20080805,25.78,22.36,-13.266097750193955,21,0.15484871310202752,9
RLGY_20180803,14.75,33.46,126.84745762711864,21,-0.10731401052262968,7
ADGE_20100811,17.99,20.71,15.119510839355213,22,-0.021126394794245273,8
KEYW_20180508,13.16,14.97,13.75379939209727,21,0.04987287738867985,9
CNQR_20090204,35.3,52.65,49.1501416430595,21,-0.10763294155848535,8
APAC_20070806,26.23,14.29,-45.520396492565766,20,0.16666623479197118,9
IVIL_20051108,15.55,11.28,-27.45980707395499,21,0.019106361643209446,9
TGIS_20091109,22.32,28.11,25.940860215053757,20,-0.06735837785562826,9
NXTM_20160210,18.56,11.98,-35.45258620689655,21,-0.20034008124171576,7
CAAP_20200406,33.6,31.99,-4.791666666666675,20,0.047619398982950534,8
VYGR_20200303,33.42,17.97,-46.229802513464996,20,-0.33215692844962086,9
NET_20020510,39.46,38.86,-1.5205271160669067,22,0.0442230151156191,7
SOVO_20221102,30.23,18.41,-39.100231558054915,22,0.011430000769085735,8
LEN_20200108,14.22,28.62,101.26582278481013,20,0.10412856891736721,8
EVH_20240509,21.32,38.57,80.90994371482176,22,-0.1540154624363661,7
OTEX_20100203,17.47,21.48,22.953634802518614,21,0.13155991938556966,8
LOPE_20100809,17.99,33.7,87.32629238465817,20,-0.1686693055823758,9
LYFT_20210209,16.41,19.46,18.586227909811097,20,0.10335240019197633,8
CMED_20010508,25.85,20.09,-22.282398452611226,20,-0.08888808960514683,9
GLBZ_20070205,23.67,10.08,-57.414448669201526,19,-0.016165001378787514,9
SMHG_20091109,22.32,28.11,25.940860215053757,20,-0.1391301063902941,9
ACTS_20070510,18.44,24.58,33.297180043383925,22,-0.11925233849081096,7
FVE_20021203,20.3,21.62,6.502463054187194,20,-0.1888894266226988,9
STAD_20010803,24.86,21.46,-13.676588897827829,21,0.0108675896195356,7
PTHN_20170608,12.23,12.54,2.5347506132461053,21,0.0008609025166101958,7
URG_20160511,22.51,12.99,-42.29231452687694,22,-0.07671774847701962,8
LVLT_20080207,22.57,19.83,-12.140008861320345,21,-0.21019056629764776,7
DAL_20181011,17.36,22.96,32.25806451612904,22,0.07402969305500395,7
EBF_20011210,25.3,22.09,-12.687747035573125,19,0.010929037579421985,9
TLGB_20050810,13.1,12.93,-1.2977099236641216,22,-0.00921603589191422,8
QNST_20210203,17.33,25.56,47.48990190421235,21,0.12545502678999587,8
MTD_20190509,17.33,24.59,41.8926716676284,21,-0.018999673881433754,7
PBT_20100506,35.48,24.91,-29.79143179255918,22,-0.021370470769060623,7
CONN_20110907,48.0,17.77,-62.979166666666664,21,0.5588248483876053,8
ZLAB_20221109,32.45,20.2,-37.75038520801233,22,0.17197563741661925,8
ALKS_20040805,15.39,16.26,5.653021442495133,22,-0.028432042767959742,7
APLE_20190805,19.49,15.72,-19.343252950230877,20,0.0217973307088013,9
SUMX_20021008,36.45,34.1,-6.447187928669414,21,0.005235292956278892,9
GSAT_20211104,19.66,21.91,11.444557477110886,22,0.006062703908550349,7
GIL_20211104,19.66,21.91,11.444557477110886,22,0.10257775908005073,7
BHS_20040504,16.55,14.48,-12.507552870090635,20,0.09971258643950365,9
MGTX_20200806,29.43,27.98,-4.926945293917768,22,0.07159277318146495,7
HIMX_20101108,18.47,28.32,53.32972387655659,20,-0.0920492119739823,9
NHI_20070510,18.44,24.58,33.297180043383925,22,-0.023082108986953953,7
XHR_20210803,16.42,21.24,29.35444579780753,20,-0.023644736050262738,9
BDSX_20220511,24.55,28.55,16.293279022403258,21,-0.17086814320336385,8
KTC_20090807,24.76,29.77,20.23424878836833,22,-0.07763495901961948,7
HURC_20240308,12.03,12.09,0.4987531172069867,21,-0.26061506355393604,7
SUBK_20070410,23.61,22.78,-3.515459551037689,20,0.062361316718481774,9
TSE_20171102,11.66,11.26,-3.430531732418528,22,-0.005609309368633686,7
ROST_20190305,13.36,13.74,2.844311377245515,20,-0.03680652097305881,9
DCI_20230308,14.6,13.57,-7.054794520547941,21,-0.05955282424630193,8
WGAT_20040811,13.67,15.05,10.095098756400883,22,0.1225812197461047,8
TARO_20160210,18.56,11.98,-35.45258620689655,21,0.02468362033517213,7
ASNS_20231109,17.03,14.84,-12.859659424544928,22,-0.06086929863422752,7
AMCC_20000712,25.07,24.91,-0.6382130035899487,21,0.40439599770502266,8
PWAV_20090504,30.18,39.08,29.48972829688535,19,0.5975593714746925,9
TZIX_20080204,23.65,23.17,-2.029598308668063,19,0.054309746055380526,9
MCLD_20041109,13.08,18.04,37.92048929663608,21,-0.18181781150464815,9
INOC_20080409,45.14,23.49,-47.961896322552064,21,-0.0029843421237306655,8
CTIB_20160511,22.51,12.99,-42.29231452687694,22,0.0816334903017717,8
IPSC_20240509,21.32,38.57,80.90994371482176,22,-0.019545415151219103,7
MYTE_20221108,32.45,26.17,-19.352850539291218,21,-0.005853451899532014,9
MBI_20081105,23.18,23.46,1.2079378774805916,22,-0.4359464018251197,8
XGN_20240805,27.85,12.79,-54.075403949730706,20,0.38725580705217433,9
CLOV_20211108,18.73,21.84,16.60437800320341,20,-0.28716611500162026,9
EMKR_20020206,27.11,20.07,-25.968277388417555,21,-0.10799173563612874,8
TISA_20040303,17.11,17.34,1.3442431326709552,21,0.35627503819895456,8
NWL_20180504,20.06,18.73,-6.63010967098703,22,0.015735890755485427,7
CSCO_20050809,13.1,13.21,0.8396946564885589,21,-0.07428566212193866,9
FD_20051109,15.55,12.42,-20.128617363344055,22,0.087935262882465,8
KBR_20070504,13.24,19.63,48.262839879154065,21,0.06328528613270601,7
DAC_20211108,18.73,21.84,16.60437800320341,20,0.023856558580514386,9
PFIN_20171109,10.08,15.51,53.86904761904761,22,-0.0066791336949069136,7
SEIC_20000204,25.88,21.06,-18.624420401854717,21,-0.07625755848535676,7
USM_20101104,28.84,18.06,-37.37864077669904,22,-0.02613982886033983,7
PEP_20080207,22.57,19.83,-12.140008861320345,21,0.07492785640966448,7
AHC_20180205,13.15,17.31,31.634980988593142,19,0.07757592002965263,9
FCGI_20061102,11.85,10.94,-7.679324894514769,22,0.06779620307407241,7
SCMM_20050511,13.17,14.55,10.478359908883833,22,-0.06369436475487844,8
IDSA_20100809,17.99,33.7,87.32629238465817,20,-0.20988950466948153,9
EVC_20220505,25.42,21.03,-17.269866247049567,21,-0.1209828628904801,7
NNBR_20200806,29.43,27.98,-4.926945293917768,22,0.11204075705840455,7
CCFH_20000712,25.07,24.91,-0.6382130035899487,21,0.03333300340369716,8
ARDI_20050505,13.85,13.68,-1.2274368231046928,22,-0.20869577590729627,7
PRCP_20070206,23.67,13.08,-44.740177439797215,20,-0.08041273295434903,9
EPAM_20171102,11.66,11.26,-3.430531732418528,22,0.13453310244743188,7
RMCF_20161011,11.75,13.38,13.87234042553192,21,-0.04664127214508451,9
ADPI_20010807,30.99,19.92,-35.72120038722167,21,-0.01930922021800885,9
ACHL_20230510,18.58,14.01,-24.59634015069967,22,0.020000970638889948,8
REV_20170505,10.46,12.89,23.231357552581258,21,-0.2039601299565753,7
PFBX_20061109,11.52,14.3,24.131944444444457,22,-0.016822985619365682,7
BMI_20070206,23.67,13.08,-44.740177439797215,20,0.003312163740195606,9
PSUN_20061109,11.52,14.3,24.131944444444457,22,0.08052629848699366,7
TBSI_20091109,22.32,28.11,25.940860215053757,20,0.03907135680382834,9
CRDC_20090504,30.18,39.08,29.48972829688535,19,-0.28118403701029293,9
RSA_20051107,15.55,11.98,-22.958199356913184,20,0.012947234362964855,9
LHCG_20161102,18.05,24.3,34.62603878116343,22,0.3149841644210267,8
QBAK_20180508,13.16,14.97,13.75379939209727,21,-0.0715604482627753,9
ALKT_20210805,16.42,16.95,3.2277710109622264,22,-0.03338611034126493,7
DVAX_20040504,16.55,14.48,-12.507552870090635,20,0.22307571670590387,9
VEC_20161108,13.38,13.54,1.1958146487294345,21,0.2671340365264887,9
FNSR_20161208,11.68,13.55,16.010273972602747,21,-0.03318792926549319,7
DAR_20221108,32.45,26.17,-19.352850539291218,21,-0.10799064550263326,9
ESIO_20070410,23.61,22.78,-3.515459551037689,20,0.06995926824576926,9
UUUU_20230505,20.09,19.08,-5.027376804380297,21,0.08450750267734541,7
GOGO_20180504,20.06,18.73,-6.63010967098703,22,-0.4358703786345137,7
ESGR_20161108,13.38,13.54,1.1958146487294345,21,0.15564639422471527,9
HANS_20051109,15.55,12.42,-20.128617363344055,22,0.26878377596643577,8
CVH_20050210,14.85,13.57,-8.619528619528616,21,0.015540762087426607,7
AIRG_20231109,17.03,14.84,-12.859659424544928,22,-0.1703468301693255,7
HGG_20111102,21.88,16.89,-22.80621572212065,22,0.3396538877702222,8
KFFB_20231110,14.17,13.8,-2.6111503175723305,22,0.14929674156630535,7
NSV_20020402,20.2,20.45,1.2376237623762376,20,0.08727236465881227,9
CDXC_20240306,14.68,13.49,-8.106267029972749,21,0.3872825287749211,8
HORT_20040805,15.39,16.26,5.653021442495133,22,-0.33665932205786164,7
SYNM_20030206,19.46,20.63,6.012332990750247,21,-0.30300014266857134,7
ASPS_20200305,50.91,46.8,-8.07307012374779,21,-0.41469706493254443,7
MDRR_20221109,32.45,20.2,-37.75038520801233,22,0.058740771962201954,8
XPEL_20201110,22.52,26.87,19.31616341030196,21,0.2578723370713212,9
FLXS_20060207,11.96,14.32,19.732441471571903,20,-0.009104535913415424,9
BTSG_20240802,14.44,13.08,-9.41828254847645,21,-0.04987830060968945,7
SUI_20100506,35.48,24.91,-29.79143179255918,22,0.07320597420512232,7
