days_to_event,event_count,sharpe_q5,sharpe_q10,sharpe_q25,sharpe_q50,sharpe_q75,sharpe_q90,sharpe_q95
42,241668,-10.0,-8.153376165978816,-3.8715843378390296,0.27025689612810666,4.431532355849593,8.511779107265,10.0
43,241781,-10.0,-7.790951109963363,-3.7105780448112,0.2887970871415473,4.2783413015952005,8.142344101890098,10.0
44,241898,-10.0,-7.543367515752895,-3.580025444356381,0.335361789043789,4.235239106454391,8.017094912396077,10.0
45,241837,-10.0,-7.749090528710508,-3.646486260187088,0.3338901280040215,4.305445739242575,8.176269519817339,10.0
46,241625,-10.0,-8.215276311116071,-3.8836465929355777,0.30837103491773693,4.487390879404615,8.584864468279335,10.0
47,241460,-10.0,-8.670211944673719,-4.136771316874261,0.20365660919694584,4.541212001483924,8.81675245132089,10.0
48,241401,-10.0,-8.73927458979949,-4.173155891882488,0.1644191751425232,4.4649435360243395,8.68004727558309,10.0
49,241506,-10.0,-8.447320741684774,-4.070920113027209,0.12848712240488472,4.274653903687165,8.321153032719842,10.0
50,241684,-10.0,-8.00999019044956,-3.870941863360434,0.16799966643505246,4.1440198273877495,8.001397693166462,10.0
51,241865,-10.0,-7.704805320086546,-3.7162251226444027,0.22080882627499612,4.127413743854262,7.855343248683419,10.0
52,241869,-10.0,-7.866830330185843,-3.7804106712611194,0.23277989537400962,4.217779929920099,8.054521991848308,10.0
53,241459,-10.0,-8.335678937248176,-3.967909156469868,0.2265501683214726,4.392765223126946,8.452886265180354,10.0
54,241028,-10.0,-8.697151888913126,-4.16160555499584,0.17778273967595984,4.4814603538685045,8.66979916330783,10.0
55,240969,-10.0,-8.679602068688606,-4.160376764829901,0.15315206048609914,4.38884357321241,8.59863016559959,10.0
56,241243,-10.0,-8.386336820685612,-4.037150167956902,0.14498835965859844,4.260585291056465,8.291798546951119,10.0
57,241617,-10.0,-7.9509012117999385,-3.8403259250396347,0.18976174836343998,4.164687709974627,7.991095556266548,10.0
58,241901,-10.0,-7.727996835270848,-3.7066527757970675,0.2320476970874288,4.1167409936631625,7.832258067393411,10.0
59,241823,-10.0,-7.901387278548196,-3.760077438696295,0.27744756612023547,4.235398325922335,8.061094749866967,10.0
60,241146,-10.0,-8.392843082074728,-3.9644581227972338,0.2658674328991511,4.40956934889404,8.483441880767579,10.0
