days_to_event,mean_pct_change,std_pct_change,median_pct_change,count,q5_pct_change,q10_pct_change,q25_pct_change,q50_pct_change,q75_pct_change,q90_pct_change,q95_pct_change
41,2.8921036325742935,45.324271906514774,0.24113475177305332,735,-28.00318217979315,-16.346153846153854,-6.350847156493799,0.24113475177305332,7.890743550834589,17.494751574527644,27.359742228961338
42,3.0863271300265525,42.509516698521125,0.22467001543580167,850,-27.956989247311835,-16.60220729058831,-6.493506493506496,0.262424143021156,7.69424823410696,17.983651226158038,30.706961683756063
43,3.92148839401949,48.95930165639586,1.1655011655011593,571,-29.588766298896697,-17.464788732394354,-6.3919704173269976,1.1655011655011593,7.973733583489673,16.50618982118295,30.43712898003239
44,5.529167435440809,58.71339363656139,1.6956848456811002,403,-29.789368104312942,-16.999556147359087,-6.622843056696793,1.6956848456811002,8.56363016035484,17.383383628819328,30.724637681159408
45,1.0529398271436707,24.884818950203304,0.40299108941923567,521,-29.96747443373282,-18.31338714166434,-7.817094747362974,0.40299108941923567,8.337349397590366,17.28000000000001,27.906976744186053
46,0.7159908644732376,20.26693315066882,0.0,547,-29.76539589442816,-18.259023354564764,-7.1297989031078535,0.0,7.2954230235783735,18.287373004354144,29.807692307692292
47,2.6283834049251364,42.666982990168684,-0.14713937257998522,595,-26.67656520663202,-17.544642857142854,-6.9427527405603096,-0.14713937257998522,7.6848249027237525,17.521584560690705,33.14128943758572
48,3.015329851858517,43.536833584645,0.08818342151675207,733,-27.8372591006424,-17.703439203157302,-7.56719739770586,0.08818342151675207,7.887664606288647,16.978922716627643,31.95625759416767
49,2.8268922748457492,42.92187444362126,0.5307625824249262,844,-30.190571715145442,-17.803030303030308,-7.335560123329921,0.5379649554257515,8.187560738581157,17.709766162310856,31.31727319323423
50,4.318137771394553,52.129983159308516,0.6964202967290389,566,-30.151153540175024,-17.813840701361684,-7.785888077858882,0.6993006993007089,8.51900393184797,18.10887207075773,31.624807790876464
51,6.078609229317662,62.250126776162276,1.2649332396345692,403,-31.387516838796593,-16.84027777777778,-6.642766765078023,1.2649332396345692,9.680992467877703,19.839679358717444,36.89892051030421
52,1.5422114445124935,23.907613104797445,0.4408647732089932,525,-32.192846034214604,-20.626151012891334,-7.4822748529190015,0.4408647732089932,8.301404853129002,18.705537731901245,31.069609507640084
53,1.5645039949603017,23.50235721036175,-0.041132439042462776,554,-31.026252983293556,-18.883928571428555,-7.704361452076247,-0.02773925104021524,8.196306602580329,19.172932330827063,34.59335624284079
54,4.015720366037524,52.281123649253466,-0.05807200929152101,584,-30.101302460202607,-17.90420089908542,-7.305936073059371,0.0,7.946498819826897,19.172932330827063,36.57351154313486
55,3.4751712575389635,46.51939415826317,0.5147742315046333,725,-31.16299955096542,-19.047619047619047,-8.029435813573171,0.5147742315046333,8.320251177394034,18.94773039889961,33.95061728395061
56,3.702084121038945,45.53237929519514,0.686502400510558,827,-30.306748466257673,-19.156873717589995,-7.879924953095685,0.686502400510558,8.572935900817736,19.164396003633065,35.132482826300304
57,4.475037706697047,52.01551590278602,1.150634881717194,556,-28.48484848484848,-19.047619047619047,-8.215065502183405,1.1667903149659375,8.77246888923029,20.584498094027957,33.26474622770918
58,3.6301408462164075,31.149281192598316,1.2248706761026185,388,-26.78034102306921,-19.95133819951339,-7.969711310932325,1.2524352908433123,8.539603960396036,20.935960591133007,34.829024186822345
59,1.6269694924935398,25.150564107358058,0.6655041367182535,516,-31.169451073985687,-20.47155688622754,-7.889125799573559,0.6830601092896238,8.062015503875951,18.86763812993322,33.01084236864051
60,1.4365042355580544,28.08340683885535,0.27309362284418937,546,-34.93150684931506,-19.690625726913247,-8.817593717089455,0.32032615026207356,8.736654804270461,20.247371002016013,39.05458638154193
